rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
11,doi:10.1115/dscc2015-9916,Analysis and Passive Control of a Four-Bar Linkage for the Rehabilitation of Upper-Limb Motion,2015,"Volume 3: Multiagent Network Systems; Natural Gas and Heat Exchangers; Path Planning and Motion Control; Powertrain Systems; Rehab Robotics; Robot Manipulators; Rollover Prevention (AVS); Sensors and Actuators; Time Delay Systems; Tracking Control Systems; Uncertain Systems and Robustness; Unmanned, Ground and Surface Robotics; Vehicle Dynamics Control; Vibration and Control of Smart Structures/Mech Systems; Vibration Issues in Mechanical Systems",https://doi.org/10.1115/dscc2015-9916,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
12,doi:10.63056/ijair.1.3.2025.100,Multimodal Large Language Models (LLMs) for Robotic Manipulation in Unstructured Environments,2025,International Journal of Advanced and Innovative Research (IJAIR),https://doi.org/10.63056/ijair.1.3.2025.100,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
13,doi:10.62311/nesx/rb-978-81-997219-4-4,Raw-Audio Emotion and Intent Understanding for Human–Robot Interaction,2025,,https://doi.org/10.62311/nesx/rb-978-81-997219-4-4,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
14,arxiv:2602.10101v2,Robo3R: Enhancing Robotic Manipulation with Accurate Feed-Forward 3D Reconstruction,2026,arXiv,http://arxiv.org/abs/2602.10101v2,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
15,arxiv:2603.12193v1,SaPaVe: Towards Active Perception and Manipulation in Vision-Language-Action Models for Robotics,2026,arXiv,http://arxiv.org/abs/2603.12193v1,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.1109/lra.2021.3068708,"Hey Robot, Which Way Are You Going? Nonverbal Motion Legibility Cues for Human-Robot Spatial Interaction",2021,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2021.3068708,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
17,doi:10.3390/robotics15010017,Multimodal Control of Manipulators: Coupling Kinematics and Vision for Self-Driving Laboratory Operations,2026,Robotics,https://doi.org/10.3390/robotics15010017,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
18,arxiv:2409.12514v5,"TinyVLA: Towards Fast, Data-Efficient Vision-Language-Action Models for Robotic Manipulation",2024,arXiv,http://arxiv.org/abs/2409.12514v5,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
19,doi:10.1609/aaai.v34i07.6613,Learning End-to-End Scene Flow by Distilling Single Tasks Knowledge,2020,,https://doi.org/10.1609/aaai.v34i07.6613,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.1177/02783649922066655,Stabilization of Lateral Motion in Passive Dynamic Walking,1999,The International Journal of Robotics Research,https://doi.org/10.1177/02783649922066655,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.1109/icra40945.2020.9196638,Are We Ready for Service Robots? The OpenLORIS-Scene Datasets for Lifelong SLAM,2020,,https://doi.org/10.1109/icra40945.2020.9196638,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.1109/cvpr52734.2025.00670,HSI-GPT: A General-Purpose Large Scene-Motion-Language Model for Human Scene Interaction,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52734.2025.00670,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
23,arxiv:2602.13444v1,FlowHOI: Flow-based Semantics-Grounded Generation of Hand-Object Interactions for Dexterous Robot Manipulation,2026,arXiv,http://arxiv.org/abs/2602.13444v1,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
24,arxiv:2603.28545v1,ManipArena: Comprehensive Real-world Evaluation of Reasoning-Oriented Generalist Robot Manipulation,2026,arXiv,http://arxiv.org/abs/2603.28545v1,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.1177/2041669517736072,Peripheral Visual Cues Contribute to the Perception of Object Movement During Self-Movement,2017,i-Perception,https://doi.org/10.1177/2041669517736072,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
26,arxiv:2603.03514v1,Sampling-Based Motion Planning with Scene Graphs Under Perception Constraints,2026,arXiv,http://arxiv.org/abs/2603.03514v1,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.1007/s11633-022-1362-z,Causal Reasoning Meets Visual Representation Learning: A Prospective Study,2022,Machine Intelligence Research,https://doi.org/10.1007/s11633-022-1362-z,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.3390/agronomy16121127,"Robotic Fruit Harvesting Systems: Integration of Perception, Manipulation, and Detachment for Autonomous Harvesting",2026,Agronomy,https://doi.org/10.3390/agronomy16121127,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
29,doi:10.1177/0278364913484072,Integrated task and motion planning in belief space,2013,The International Journal of Robotics Research,https://doi.org/10.1177/0278364913484072,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
30,doi:10.1177/2041669517708206,Accuracy and Tuning of Flow Parsing for Visual Perception of Object Motion During Self-Motion,2017,i-Perception,https://doi.org/10.1177/2041669517708206,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
31,doi:10.3390/en15051769,Local Path Planning for Autonomous Vehicles Based on the Natural Behavior of the Biological Action-Perception Motion,2022,Energies,https://doi.org/10.3390/en15051769,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.1109/tcds.2016.2627820,Yielding Self-Perception in Robots Through Sensorimotor Contingencies,2016,IEEE Transactions on Cognitive and Developmental Systems,https://doi.org/10.1109/tcds.2016.2627820,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
33,doi:10.1115/dscc2015-9871,A Control Theoretic Framework for Optimally Locating Passive Vibration Isolators to Minimize Residual Vibration,2015,"Volume 3: Multiagent Network Systems; Natural Gas and Heat Exchangers; Path Planning and Motion Control; Powertrain Systems; Rehab Robotics; Robot Manipulators; Rollover Prevention (AVS); Sensors and Actuators; Time Delay Systems; Tracking Control Systems; Uncertain Systems and Robustness; Unmanned, Ground and Surface Robotics; Vehicle Dynamics Control; Vibration and Control of Smart Structures/Mech Systems; Vibration Issues in Mechanical Systems",https://doi.org/10.1115/dscc2015-9871,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.3390/machines10070545,Intelligent Parametric Adaptive Hybrid Active–Passive Training Control Method for Rehabilitation Robot,2022,Machines,https://doi.org/10.3390/machines10070545,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.3390/biomimetics9070436,Task-Motion Planning System for Socially Viable Service Robots Based on Object Manipulation,2024,Biomimetics,https://doi.org/10.3390/biomimetics9070436,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.1115/imece2010-38049,Manipulation of Multibody Active Objects Using Simple Passive Manipulators,2010,"Volume 8: Dynamic Systems and Control, Parts A and B",https://doi.org/10.1115/imece2010-38049,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
37,doi:10.1007/s10846-024-02085-4,Trading-Off Safety with Agility Using Deep Pose Error Estimation and Reinforcement Learning for Perception-Driven UAV Motion Planning,2024,Journal of Intelligent & Robotic Systems,https://doi.org/10.1007/s10846-024-02085-4,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.1007/s40313-022-00915-0,Manipulation Task Planning and Motion Control Using Task Relaxations,2022,"Journal of Control, Automation and Electrical Systems",https://doi.org/10.1007/s40313-022-00915-0,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
39,arxiv:2509.10444v1,Coordinated Motion Planning of a Wearable Multi-Limb System for Enhanced Human-Robot Interaction,2025,arXiv,http://arxiv.org/abs/2509.10444v1,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
40,arxiv:2012.06410v1,Learning How to Trade-Off Safety with Agility Using Deep Covariance Estimation for Perception Driven UAV Motion Planning,2020,arXiv,http://arxiv.org/abs/2012.06410v1,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
41,arxiv:2602.22088v2,Force Policy: Learning Hybrid Force-Position Control Policy under Interaction Frame for Contact-Rich Manipulation,2026,arXiv,http://arxiv.org/abs/2602.22088v2,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
42,arxiv:2602.16356v1,Articulated 3D Scene Graphs for Open-World Mobile Manipulation,2026,arXiv,http://arxiv.org/abs/2602.16356v1,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.1145/3657030,A Survey of Multimodal Perception Methods for Human–Robot Interaction in Social Environments,2024,ACM Transactions on Human-Robot Interaction,https://doi.org/10.1145/3657030,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.63282/3050-9262.ijaidsml-v7i1p150,Vision-Based Robotic Manipulation: Grasping in Clutter with Uncertainty-Aware Perception,2026,"International Journal of Artificial Intelligence, Data Science and Machine Learning",https://doi.org/10.63282/3050-9262.ijaidsml-v7i1p150,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
45,doi:10.48550/arxiv.1911.05603,Are We Ready for Service Robots? The OpenLORIS-Scene Datasets for Lifelong SLAM,2019,arXiv (Cornell University),https://doi.org/10.48550/arxiv.1911.05603,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
46,doi:10.3389/frvir.2024.1390703,Object Motion Manipulation and time perception in virtual reality,2024,Frontiers in Virtual Reality,https://doi.org/10.3389/frvir.2024.1390703,Addresses 3D perception for manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal scene flow for interaction keeps action-critical alternatives explicit until a physical observation collapses them.
