split,seed,episode_id,method,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,success_probability,unsafe_probability,passive_amp,occlusion,articulation,distractor
combined_hard_shift,1,24,correlation_only_causal_head,0.82927,0.73913,0.94444,0.83333,0.17143,0.21840,1,0,0.09471,0.19319,0.67778,0.10144,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,24,mask_only_no_effect_predictor,0.70588,0.54545,1.00000,1.00000,0.40000,0.76616,1,1,0.10260,0.22412,0.35264,0.16100,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,25,full_causal_scene_flow_model,0.66667,0.50000,1.00000,1.00000,0.45000,0.46310,0,0,0.11543,0.24215,0.47649,0.12600,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,25,minus_action_conditioning,0.64286,0.47368,1.00000,1.00000,0.50000,0.42399,0,0,0.15475,0.27442,0.43474,0.18900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,25,minus_passive_flow_factor,0.66667,0.50000,1.00000,1.00000,0.45000,0.45711,0,0,0.13182,0.26683,0.46209,0.17500,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,25,minus_articulation_graph,0.72000,0.56250,1.00000,1.00000,0.35000,0.42744,1,0,0.11342,0.21920,0.53039,0.14700,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,25,minus_occlusion_reasoning,0.64151,0.48571,0.94444,0.83333,0.45000,0.46968,0,0,0.12035,0.23814,0.44322,0.17944,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,25,correlation_only_causal_head,0.78261,0.64286,1.00000,1.00000,0.25000,0.39510,1,1,0.11741,0.21360,0.60545,0.11900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,25,mask_only_no_effect_predictor,0.66667,0.50000,1.00000,1.00000,0.45000,0.88310,0,1,0.11543,0.24215,0.29949,0.17500,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,26,full_causal_scene_flow_model,0.51282,0.35088,0.95238,0.85714,1.00000,0.28736,0,1,0.22751,0.34077,0.23237,0.23962,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,26,minus_action_conditioning,0.53333,0.37037,0.95238,0.85714,0.91892,0.27714,0,1,0.17158,0.27953,0.25546,0.31011,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,26,minus_passive_flow_factor,0.53165,0.36207,1.00000,1.00000,1.00000,0.29305,0,0,0.19007,0.32265,0.22998,0.32900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,26,minus_articulation_graph,0.51282,0.35088,0.95238,0.85714,1.00000,0.28736,0,0,0.20767,0.31154,0.21737,0.33281,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,26,minus_occlusion_reasoning,0.51282,0.35088,0.95238,0.85714,1.00000,0.28736,0,0,0.22239,0.33396,0.21737,0.33281,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,26,correlation_only_causal_head,0.51948,0.35714,0.95238,0.85714,0.97297,0.27945,0,0,0.17864,0.28598,0.23039,0.32524,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,26,mask_only_no_effect_predictor,0.51282,0.35088,0.95238,0.85714,1.00000,0.70736,0,1,0.22751,0.34077,0.05537,0.33281,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,27,full_causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.55360,1,0,0.06633,0.15337,0.82678,0.03528,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,27,minus_action_conditioning,0.72727,0.57143,1.00000,1.00000,0.34884,0.88801,0,0,0.14598,0.23883,0.48975,0.14667,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,27,minus_passive_flow_factor,0.72727,0.57143,1.00000,1.00000,0.34884,0.87823,1,0,0.13154,0.27717,0.49073,0.14667,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,27,minus_articulation_graph,1.00000,1.00000,1.00000,1.00000,0.00000,0.55360,1,0,0.07680,0.12965,0.81178,0.04900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,27,minus_occlusion_reasoning,0.97436,1.00000,0.95000,0.85714,0.00000,0.52541,1,1,0.07560,0.15102,0.79665,0.05300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,27,correlation_only_causal_head,1.00000,1.00000,1.00000,1.00000,0.00000,0.55360,1,0,0.10789,0.21032,0.81178,0.04900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,27,mask_only_no_effect_predictor,1.00000,1.00000,1.00000,1.00000,0.00000,0.97360,0,0,0.06633,0.15337,0.64978,0.04900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,28,full_causal_scene_flow_model,0.62500,0.50000,0.83333,0.83333,0.42857,1.27539,0,0,0.10583,0.11789,0.39963,0.13128,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,28,minus_action_conditioning,0.61224,0.48387,0.83333,1.00000,0.45714,1.31411,0,0,0.15789,0.19973,0.36771,0.19033,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,28,minus_passive_flow_factor,0.51429,0.34615,1.00000,1.00000,0.97143,0.96225,0,1,0.18221,0.33155,0.15891,0.32100,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,28,minus_articulation_graph,0.27586,0.36364,0.22222,0.33333,0.20000,1.48880,1,0,0.12170,0.09901,0.20424,0.16722,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,28,minus_occlusion_reasoning,0.62222,0.51852,0.77778,0.66667,0.37143,1.24276,0,0,0.11310,0.11894,0.39869,0.17078,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,28,correlation_only_causal_head,0.64286,0.47368,1.00000,1.00000,0.57143,0.86938,0,0,0.15311,0.25667,0.37020,0.20900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,28,mask_only_no_effect_predictor,0.62500,0.50000,0.83333,0.83333,0.42857,1.69539,0,0,0.10583,0.11789,0.26463,0.18233,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,29,full_causal_scene_flow_model,0.73077,0.57576,1.00000,1.00000,0.33333,0.48626,1,0,0.12054,0.21943,0.55171,0.10248,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,29,minus_action_conditioning,0.97297,1.00000,0.94737,0.83333,0.00000,0.52009,1,0,0.12720,0.21697,0.79621,0.05321,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,29,minus_passive_flow_factor,0.47500,0.31148,1.00000,1.00000,1.00000,0.47156,0,1,0.22977,0.36516,0.17248,0.32900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,29,minus_articulation_graph,0.66667,0.55172,0.84211,0.50000,0.30952,0.46723,0,0,0.13238,0.19538,0.50041,0.14830,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,29,minus_occlusion_reasoning,0.66667,0.53125,0.89474,0.66667,0.35714,0.47627,1,0,0.13168,0.21857,0.48617,0.15742,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,29,correlation_only_causal_head,0.51351,0.34545,1.00000,1.00000,0.85714,0.45331,0,0,0.19057,0.29569,0.24126,0.28900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,29,mask_only_no_effect_predictor,0.73077,0.57576,1.00000,1.00000,0.33333,0.90626,0,0,0.12054,0.21943,0.37471,0.14233,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,30,full_causal_scene_flow_model,0.94118,0.92308,0.96000,0.87500,0.04444,0.81144,1,0,0.08060,0.08248,0.74737,0.04654,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,30,minus_action_conditioning,0.74627,0.59524,1.00000,1.00000,0.37778,1.09169,0,0,0.14812,0.17554,0.48375,0.15478,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,30,minus_passive_flow_factor,0.78125,0.64103,1.00000,1.00000,0.31111,1.05138,0,0,0.13794,0.25985,0.52690,0.13611,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,30,minus_articulation_graph,0.86957,0.95238,0.80000,0.50000,0.02222,0.71460,0,0,0.10237,0.05420,0.69815,0.07122,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,30,minus_occlusion_reasoning,0.92000,0.92000,0.92000,0.75000,0.04444,0.79413,1,1,0.08856,0.08120,0.71928,0.06784,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,30,correlation_only_causal_head,1.00000,1.00000,1.00000,1.00000,0.00000,0.76167,1,0,0.11624,0.18361,0.79097,0.04900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,30,mask_only_no_effect_predictor,0.94118,0.92308,0.96000,0.87500,0.04444,1.23144,1,0,0.08060,0.08248,0.59351,0.06464,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,31,full_causal_scene_flow_model,0.66667,0.50000,1.00000,1.00000,0.51111,0.58446,0,0,0.17584,0.26999,0.44724,0.13832,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,31,minus_action_conditioning,0.66667,0.50000,1.00000,1.00000,0.51111,0.58446,0,1,0.16611,0.26435,0.43224,0.19211,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,31,minus_passive_flow_factor,0.66667,0.50000,1.00000,1.00000,0.51111,0.58446,0,0,0.16758,0.27957,0.43224,0.19211,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,31,minus_articulation_graph,0.66667,0.50000,1.00000,1.00000,0.51111,0.58446,1,0,0.16505,0.24871,0.43224,0.19211,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,31,minus_occlusion_reasoning,0.66667,0.50000,1.00000,1.00000,0.51111,0.58446,0,1,0.17355,0.26882,0.43224,0.19211,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,31,correlation_only_causal_head,0.68657,0.52273,1.00000,1.00000,0.46667,0.57973,0,0,0.14654,0.22457,0.45909,0.17967,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,31,mask_only_no_effect_predictor,0.66667,0.50000,1.00000,1.00000,0.51111,1.00446,1,0,0.17584,0.26999,0.27069,0.19211,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,32,full_causal_scene_flow_model,0.67925,0.51429,1.00000,1.00000,0.45946,0.70538,0,0,0.12275,0.21346,0.45842,0.12791,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,32,minus_action_conditioning,0.67925,0.51429,1.00000,1.00000,0.45946,0.70538,0,0,0.14587,0.25886,0.44342,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,32,minus_passive_flow_factor,0.67925,0.51429,1.00000,1.00000,0.45946,0.70538,0,0,0.14831,0.28811,0.44342,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,32,minus_articulation_graph,0.67925,0.51429,1.00000,1.00000,0.45946,0.70538,0,0,0.11804,0.19630,0.44342,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,32,minus_occlusion_reasoning,0.67925,0.51429,1.00000,1.00000,0.45946,0.70538,0,1,0.12330,0.21309,0.44342,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,32,correlation_only_causal_head,0.67925,0.51429,1.00000,1.00000,0.45946,0.70538,1,0,0.12837,0.23444,0.44342,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,32,mask_only_no_effect_predictor,0.67925,0.51429,1.00000,1.00000,0.45946,1.12538,0,1,0.12275,0.21346,0.29396,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,33,full_causal_scene_flow_model,0.84444,0.73077,1.00000,1.00000,0.21875,0.30291,0,0,0.09131,0.23194,0.68170,0.07938,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,33,minus_action_conditioning,0.71698,0.55882,1.00000,1.00000,0.46875,0.55615,1,0,0.13810,0.25459,0.48216,0.18025,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,33,minus_passive_flow_factor,0.84444,0.73077,1.00000,1.00000,0.21875,0.30504,0,1,0.10624,0.23679,0.66649,0.11025,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,33,minus_articulation_graph,0.92683,0.86364,1.00000,1.00000,0.09375,0.28422,1,0,0.09326,0.21505,0.76124,0.07525,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,33,minus_occlusion_reasoning,0.84444,0.73077,1.00000,1.00000,0.21875,0.30291,1,0,0.09625,0.22999,0.66670,0.11025,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,33,correlation_only_causal_head,0.97436,0.95000,1.00000,1.00000,0.03125,0.32420,1,0,0.09749,0.18956,0.80802,0.05775,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,33,mask_only_no_effect_predictor,0.84444,0.73077,1.00000,1.00000,0.21875,0.72291,1,0,0.09131,0.23194,0.50470,0.11025,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,34,full_causal_scene_flow_model,0.76056,0.61364,1.00000,1.00000,0.42500,0.55837,0,0,0.11436,0.21188,0.53969,0.12096,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,34,minus_action_conditioning,0.71053,0.55102,1.00000,1.00000,0.55000,0.64833,0,0,0.15921,0.23392,0.44567,0.20300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,34,minus_passive_flow_factor,0.76056,0.61364,1.00000,1.00000,0.42500,0.55837,1,0,0.12375,0.22400,0.52469,0.16800,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,34,minus_articulation_graph,0.76056,0.61364,1.00000,1.00000,0.42500,0.55837,1,0,0.11290,0.18166,0.52469,0.16800,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,34,minus_occlusion_reasoning,0.76056,0.61364,1.00000,1.00000,0.42500,0.55837,1,0,0.11682,0.20514,0.52469,0.16800,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,34,correlation_only_causal_head,0.81818,0.69231,1.00000,1.00000,0.30000,0.51137,1,0,0.11754,0.17645,0.60473,0.13300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,34,mask_only_no_effect_predictor,0.76056,0.61364,1.00000,1.00000,0.42500,0.97837,0,1,0.11436,0.21188,0.36269,0.16800,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,35,full_causal_scene_flow_model,0.91304,0.95455,0.87500,0.62500,0.02439,0.65145,1,0,0.09725,0.10679,0.74929,0.04740,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,35,minus_action_conditioning,0.75410,0.62162,0.95833,0.87500,0.34146,0.89585,1,0,0.15634,0.17673,0.50981,0.14794,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,35,minus_passive_flow_factor,0.56471,0.39344,1.00000,1.00000,0.90244,0.92349,0,0,0.17984,0.30660,0.21740,0.30168,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,35,minus_articulation_graph,0.82927,1.00000,0.70833,0.50000,0.00000,0.59224,1,0,0.11991,0.07822,0.68840,0.07233,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,35,minus_occlusion_reasoning,0.88889,0.95238,0.83333,0.50000,0.02439,0.62140,1,0,0.10545,0.10776,0.72039,0.06916,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,35,correlation_only_causal_head,0.69565,0.53333,1.00000,1.00000,0.51220,0.84399,0,0,0.15558,0.23255,0.42628,0.19241,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,35,mask_only_no_effect_predictor,0.91304,0.95455,0.87500,0.62500,0.02439,1.07145,1,0,0.09725,0.10679,0.57944,0.06583,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,36,full_causal_scene_flow_model,0.55263,0.38182,1.00000,1.00000,0.70833,0.35470,0,1,0.19566,0.31569,0.33517,0.17808,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,36,minus_action_conditioning,0.58824,0.42553,0.95238,0.85714,0.56250,0.52838,0,0,0.18635,0.28748,0.36856,0.21031,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,36,minus_passive_flow_factor,0.49412,0.32812,1.00000,1.00000,0.89583,0.23916,0,0,0.20428,0.33255,0.23827,0.29983,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,36,minus_articulation_graph,0.54795,0.38462,0.95238,0.85714,0.66667,0.35596,0,0,0.18350,0.28238,0.32843,0.23948,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,36,minus_occlusion_reasoning,0.52632,0.36364,0.95238,0.85714,0.72917,0.33484,0,1,0.19505,0.30958,0.29791,0.25698,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,36,correlation_only_causal_head,0.55556,0.39216,0.95238,0.85714,0.64583,0.30963,0,0,0.18000,0.27963,0.34423,0.23364,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,36,mask_only_no_effect_predictor,0.55263,0.38182,1.00000,1.00000,0.70833,0.77470,0,0,0.19566,0.31569,0.15817,0.24733,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,37,full_causal_scene_flow_model,0.65455,0.48649,1.00000,1.00000,0.45946,0.24195,1,0,0.15195,0.27734,0.48747,0.12791,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,37,minus_action_conditioning,0.67925,0.51429,1.00000,1.00000,0.45946,0.24161,0,0,0.14807,0.27545,0.48980,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,37,minus_passive_flow_factor,0.67925,0.51429,1.00000,1.00000,0.45946,0.24161,0,1,0.13321,0.27240,0.48980,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,37,minus_articulation_graph,0.66667,0.50000,1.00000,1.00000,0.45946,0.24195,0,0,0.14291,0.26338,0.48096,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,37,minus_occlusion_reasoning,0.66667,0.50000,1.00000,1.00000,0.45946,0.24195,0,0,0.15154,0.27604,0.48096,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,37,correlation_only_causal_head,0.69231,0.52941,1.00000,1.00000,0.43243,0.24082,1,0,0.11803,0.22293,0.50659,0.17008,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,37,mask_only_no_effect_predictor,0.65455,0.48649,1.00000,1.00000,0.45946,0.66195,0,0,0.15195,0.27734,0.31047,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,38,full_causal_scene_flow_model,0.62295,0.45238,1.00000,1.00000,0.48936,0.30483,0,0,0.14144,0.26497,0.45070,0.13394,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,38,minus_action_conditioning,0.63333,0.46341,1.00000,1.00000,0.46809,0.30786,1,0,0.14378,0.26705,0.44862,0.18006,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,38,minus_passive_flow_factor,0.60317,0.43182,1.00000,1.00000,0.53191,0.31316,0,0,0.15955,0.29060,0.40910,0.19794,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,38,minus_articulation_graph,0.62295,0.45238,1.00000,1.00000,0.48936,0.30483,1,0,0.13437,0.24432,0.43570,0.18602,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,38,minus_occlusion_reasoning,0.62295,0.45238,1.00000,1.00000,0.48936,0.30483,0,1,0.14217,0.26294,0.43570,0.18602,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,38,correlation_only_causal_head,0.66667,0.50000,1.00000,1.00000,0.40426,0.29009,0,1,0.13009,0.22608,0.49160,0.16219,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,38,mask_only_no_effect_predictor,0.62295,0.45238,1.00000,1.00000,0.48936,0.72483,1,0,0.14144,0.26497,0.27370,0.18602,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,39,full_causal_scene_flow_model,0.77778,0.65625,0.95455,0.85714,0.27500,1.13253,1,0,0.08350,0.13933,0.54958,0.09334,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,39,minus_action_conditioning,0.74576,0.59459,1.00000,1.00000,0.37500,1.22213,0,0,0.15155,0.21327,0.48417,0.15400,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,39,minus_passive_flow_factor,0.63768,0.46809,1.00000,1.00000,0.62500,0.77282,0,0,0.15650,0.29165,0.36123,0.22400,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,39,minus_articulation_graph,0.83721,0.85714,0.81818,0.42857,0.07500,0.84606,1,0,0.09510,0.11292,0.64758,0.08455,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,39,minus_occlusion_reasoning,0.76000,0.67857,0.86364,0.57143,0.22500,1.07537,1,0,0.09214,0.13705,0.53613,0.12291,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,39,correlation_only_causal_head,0.88000,0.78571,1.00000,1.00000,0.15000,0.73586,1,0,0.13015,0.22039,0.66755,0.09100,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,39,mask_only_no_effect_predictor,0.77778,0.65625,0.95455,0.85714,0.27500,1.55253,0,0,0.08350,0.13933,0.41458,0.12964,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,40,full_causal_scene_flow_model,0.94118,0.96000,0.92308,0.77778,0.01961,0.69760,1,0,0.09934,0.08733,0.76571,0.04366,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,40,minus_action_conditioning,0.73529,0.59524,0.96154,0.88889,0.33333,0.88011,0,0,0.16086,0.17143,0.50050,0.14541,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,40,minus_passive_flow_factor,0.60465,0.43333,1.00000,1.00000,0.66667,0.84061,1,0,0.20198,0.31490,0.31966,0.23567,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,40,minus_articulation_graph,0.82609,0.95000,0.73077,0.44444,0.01961,0.63181,1,0,0.12284,0.05652,0.67673,0.07603,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,40,minus_occlusion_reasoning,0.89796,0.95652,0.84615,0.55556,0.01961,0.64172,1,0,0.10951,0.08480,0.72604,0.06680,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,40,correlation_only_causal_head,0.68493,0.53191,0.96154,0.88889,0.43137,0.88296,0,0,0.17052,0.23043,0.43751,0.17286,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,40,mask_only_no_effect_predictor,0.94118,0.96000,0.92308,0.77778,0.01961,1.11760,1,0,0.09934,0.08733,0.60047,0.06064,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,41,full_causal_scene_flow_model,0.89796,0.88000,0.91667,0.75000,0.06977,0.59195,0,0,0.09257,0.12618,0.73198,0.05415,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,41,minus_action_conditioning,0.69697,0.54762,0.95833,0.87500,0.44186,0.92346,1,0,0.17168,0.20778,0.43895,0.17605,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,41,minus_passive_flow_factor,0.82759,0.70588,1.00000,1.00000,0.23256,0.74428,1,0,0.13302,0.25435,0.60690,0.11412,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,41,minus_articulation_graph,0.82927,1.00000,0.70833,0.25000,0.00000,0.38184,0,0,0.10917,0.09667,0.70944,0.07233,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,41,minus_occlusion_reasoning,0.87500,0.87500,0.87500,0.62500,0.06977,0.57217,1,0,0.10041,0.12504,0.70288,0.07853,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,41,correlation_only_causal_head,1.00000,1.00000,1.00000,1.00000,0.00000,0.54162,0,0,0.11972,0.18864,0.81297,0.04900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,1,41,mask_only_no_effect_predictor,0.89796,0.88000,0.91667,0.75000,0.06977,1.01195,1,0,0.09257,0.12618,0.55617,0.07520,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,0,full_causal_scene_flow_model,0.73418,0.58000,1.00000,1.00000,0.46667,0.86019,1,0,0.14961,0.22624,0.47937,0.12936,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,0,minus_action_conditioning,0.73418,0.58000,1.00000,1.00000,0.46667,0.88943,1,0,0.17415,0.21690,0.46145,0.17967,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,0,minus_passive_flow_factor,0.56863,0.39726,1.00000,1.00000,0.97778,0.54376,0,0,0.20325,0.30096,0.23702,0.32278,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,0,minus_articulation_graph,0.71053,0.57447,0.93103,0.80000,0.44444,0.87785,1,1,0.15271,0.18700,0.45227,0.17896,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,0,minus_occlusion_reasoning,0.70886,0.56000,0.96552,0.90000,0.48889,0.83702,1,0,0.15632,0.21435,0.44275,0.18865,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,0,correlation_only_causal_head,0.65169,0.48333,1.00000,1.00000,0.68889,0.66141,0,0,0.18084,0.23232,0.36428,0.24189,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,0,mask_only_no_effect_predictor,0.73418,0.58000,1.00000,1.00000,0.46667,1.28019,1,0,0.14961,0.22624,0.33039,0.17967,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,1,full_causal_scene_flow_model,0.74359,0.59184,1.00000,1.00000,0.40816,0.49692,1,0,0.10725,0.19990,0.53867,0.11757,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,1,minus_action_conditioning,0.74359,0.59184,1.00000,1.00000,0.40816,0.49692,1,0,0.14282,0.21458,0.52367,0.16329,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,1,minus_passive_flow_factor,0.72500,0.56863,1.00000,1.00000,0.44898,0.50290,0,0,0.14104,0.23861,0.49863,0.17471,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,1,minus_articulation_graph,0.77333,0.63043,1.00000,1.00000,0.34694,0.48583,0,0,0.10759,0.16937,0.56274,0.14614,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,1,minus_occlusion_reasoning,0.74359,0.59184,1.00000,1.00000,0.40816,0.49692,0,0,0.11166,0.19056,0.52367,0.16329,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,1,correlation_only_causal_head,0.77333,0.63043,1.00000,1.00000,0.34694,0.48197,0,0,0.12431,0.17399,0.56313,0.14614,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,1,mask_only_no_effect_predictor,0.74359,0.59184,1.00000,1.00000,0.40816,0.91692,1,0,0.10725,0.19990,0.36167,0.16329,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,2,full_causal_scene_flow_model,0.67647,0.51111,1.00000,1.00000,0.46809,0.81554,0,0,0.11044,0.22735,0.44305,0.12965,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,2,minus_action_conditioning,0.63889,0.46939,1.00000,1.00000,0.55319,0.88274,1,0,0.18167,0.27727,0.37119,0.20389,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,2,minus_passive_flow_factor,0.71875,0.56098,1.00000,1.00000,0.38298,0.77957,1,0,0.12775,0.24584,0.48507,0.15623,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,2,minus_articulation_graph,0.77966,0.63889,1.00000,1.00000,0.27660,0.68504,1,1,0.10139,0.20140,0.56695,0.12645,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,2,2,minus_occlusion_reasoning,0.67647,0.51111,1.00000,1.00000,0.46809,0.81554,1,0,0.11053,0.22165,0.42805,0.18006,0.62000,0.34000,0.48000,0.40000
