split,seed,episode_id,method,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,success_probability,unsafe_probability,passive_amp,occlusion,articulation,distractor
clean_contact,6,39,action_direction_projection,0.62500,0.45455,1.00000,1.00000,0.68571,0.43280,0,0,0.17978,0.35246,0.39568,0.22980,0.14000,0.04000,0.08000,0.08000
clean_contact,6,39,rigid_scene_flow_cluster,0.95238,0.90909,1.00000,1.00000,0.05714,0.11169,1,0,0.07771,0.19885,0.83295,0.05380,0.14000,0.04000,0.08000,0.08000
clean_contact,6,39,temporal_difference_mask,0.97436,1.00000,0.95000,0.00000,0.00000,0.02079,1,0,0.10540,0.24619,0.87343,0.04180,0.14000,0.04000,0.08000,0.08000
clean_contact,6,39,noncausal_flow_transformer_proxy,0.88372,0.82609,0.95000,0.00000,0.11429,0.15298,1,0,0.10083,0.18121,0.76476,0.07380,0.14000,0.04000,0.08000,0.08000
clean_contact,6,39,learned_correlation_classifier,0.95238,0.90909,1.00000,1.00000,0.05714,0.11399,1,0,0.09611,0.20063,0.83272,0.05380,0.14000,0.04000,0.08000,0.08000
clean_contact,6,39,causal_scene_flow_model,0.90476,0.86364,0.95000,0.00000,0.08571,0.24928,1,0,0.07252,0.11878,0.79286,0.04738,0.14000,0.04000,0.08000,0.08000
clean_contact,6,39,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.97345,0.00945,0.14000,0.04000,0.08000,0.08000
clean_contact,6,40,flow_magnitude_threshold,0.96000,0.96000,0.96000,0.00000,0.02703,0.07163,1,0,0.10055,0.17264,0.85072,0.04857,0.14000,0.04000,0.08000,0.08000
clean_contact,6,40,action_direction_projection,0.94340,0.89286,1.00000,1.00000,0.08108,0.11923,1,0,0.12276,0.26486,0.81921,0.06050,0.14000,0.04000,0.08000,0.08000
clean_contact,6,40,rigid_scene_flow_cluster,0.98039,0.96154,1.00000,1.00000,0.02703,0.07224,1,0,0.07476,0.16894,0.86494,0.04537,0.14000,0.04000,0.08000,0.08000
clean_contact,6,40,temporal_difference_mask,0.88889,0.82759,0.96000,0.00000,0.13514,0.21624,0,0,0.11293,0.21887,0.75622,0.07884,0.14000,0.04000,0.08000,0.08000
clean_contact,6,40,noncausal_flow_transformer_proxy,0.96000,0.96000,0.96000,0.00000,0.02703,0.04614,1,0,0.10648,0.17602,0.85327,0.04857,0.14000,0.04000,0.08000,0.08000
clean_contact,6,40,learned_correlation_classifier,0.96154,0.92593,1.00000,1.00000,0.05405,0.09451,1,0,0.09280,0.16475,0.84195,0.05294,0.14000,0.04000,0.08000,0.08000
clean_contact,6,40,causal_scene_flow_model,0.87719,0.78125,1.00000,1.00000,0.18919,0.27175,1,0,0.07442,0.13684,0.74234,0.06536,0.14000,0.04000,0.08000,0.08000
clean_contact,6,40,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00240,0.97345,0.00945,0.14000,0.04000,0.08000,0.08000
clean_contact,6,41,flow_magnitude_threshold,0.98039,1.00000,0.96154,0.00000,0.00000,0.03313,1,0,0.08918,0.19010,0.87642,0.04088,0.14000,0.04000,0.08000,0.08000
clean_contact,6,41,action_direction_projection,0.83871,0.72222,1.00000,1.00000,0.30303,0.27477,1,1,0.11170,0.26144,0.66823,0.12265,0.14000,0.04000,0.08000,0.08000
clean_contact,6,41,rigid_scene_flow_cluster,0.94545,0.89655,1.00000,1.00000,0.09091,0.12880,1,0,0.07233,0.17835,0.81694,0.06325,0.14000,0.04000,0.08000,0.08000
clean_contact,6,41,temporal_difference_mask,0.98113,0.96296,1.00000,1.00000,0.03030,0.08615,1,0,0.10239,0.23151,0.86315,0.04628,0.14000,0.04000,0.08000,0.08000
clean_contact,6,41,noncausal_flow_transformer_proxy,0.89655,0.81250,1.00000,1.00000,0.18182,0.20098,1,0,0.09079,0.16733,0.75003,0.08871,0.14000,0.04000,0.08000,0.08000
clean_contact,6,41,learned_correlation_classifier,0.88136,0.78788,1.00000,1.00000,0.21212,0.22227,1,0,0.08303,0.17579,0.72878,0.09719,0.14000,0.04000,0.08000,0.08000
clean_contact,6,41,causal_scene_flow_model,0.80000,0.66667,1.00000,1.00000,0.39394,0.25023,1,0,0.07670,0.17446,0.63313,0.10663,0.14000,0.04000,0.08000,0.08000
clean_contact,6,41,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00229,0.97345,0.00945,0.14000,0.04000,0.08000,0.08000
passive_conveyor,0,0,flow_magnitude_threshold,0.65753,0.51064,0.92308,0.00000,0.63889,0.78867,1,0,0.24648,0.28393,0.38399,0.22494,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,0,action_direction_projection,0.70270,0.54167,1.00000,1.00000,0.61111,0.65430,0,0,0.14956,0.28575,0.43682,0.21101,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,0,rigid_scene_flow_cluster,0.64198,0.47273,1.00000,1.00000,0.80556,0.73418,0,0,0.15958,0.25044,0.33188,0.26546,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,0,temporal_difference_mask,0.57143,0.41379,0.92308,0.00000,0.91667,0.72957,0,0,0.27253,0.34448,0.25184,0.30272,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,0,noncausal_flow_transformer_proxy,0.82540,0.70270,1.00000,1.00000,0.30556,0.37691,1,0,0.13620,0.20402,0.63600,0.12546,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,0,learned_correlation_classifier,0.91228,0.83871,1.00000,1.00000,0.13889,0.18971,1,1,0.09291,0.16986,0.76220,0.07879,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,0,causal_scene_flow_model,0.81250,0.68421,1.00000,1.00000,0.33333,0.48953,1,0,0.07404,0.16865,0.62293,0.09593,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,0,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00229,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,1,flow_magnitude_threshold,0.66667,0.52381,0.91667,0.00000,0.68966,1.02693,1,1,0.21919,0.27564,0.35503,0.23967,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,1,action_direction_projection,0.88889,0.80000,1.00000,1.00000,0.20690,0.30155,1,0,0.10588,0.20785,0.71560,0.09783,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,1,rigid_scene_flow_cluster,0.67606,0.51064,1.00000,1.00000,0.79310,1.00768,0,0,0.13819,0.23711,0.33264,0.26197,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,1,temporal_difference_mask,0.65672,0.51163,0.91667,0.00000,0.72414,1.02228,0,0,0.23135,0.31082,0.33841,0.24933,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,1,noncausal_flow_transformer_proxy,0.70588,0.54545,1.00000,1.00000,0.68966,0.92653,0,1,0.14144,0.22109,0.38983,0.23300,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,1,learned_correlation_classifier,0.94118,0.88889,1.00000,1.00000,0.10345,0.23893,1,0,0.08557,0.17237,0.78743,0.06887,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,1,causal_scene_flow_model,0.87273,0.77419,1.00000,1.00000,0.24138,0.19458,0,0,0.08284,0.19927,0.72033,0.07739,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,1,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00250,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,2,flow_magnitude_threshold,0.59701,0.44444,0.90909,0.00000,0.75758,0.99951,0,1,0.25457,0.32908,0.28731,0.25929,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,2,action_direction_projection,0.77193,0.62857,1.00000,1.00000,0.24242,0.36387,1,1,0.12357,0.26041,0.61755,0.10778,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,2,rigid_scene_flow_cluster,0.60274,0.43137,1.00000,1.00000,0.87879,0.95794,0,0,0.16045,0.27147,0.26153,0.28596,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,2,temporal_difference_mask,0.59701,0.44444,0.90909,0.00000,0.75758,0.99951,0,0,0.27349,0.35986,0.28731,0.25929,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,2,noncausal_flow_transformer_proxy,0.81481,0.68750,1.00000,1.00000,0.30303,0.60324,1,0,0.12741,0.22471,0.60666,0.12475,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,2,learned_correlation_classifier,0.97778,0.95652,1.00000,1.00000,0.03030,0.15304,1,0,0.08185,0.17553,0.84212,0.04838,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,2,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.30268,1,0,0.04520,0.12074,0.86620,0.02873,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,2,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,3,flow_magnitude_threshold,0.65060,0.50000,0.93103,0.00000,0.75000,0.75010,0,0,0.25557,0.32683,0.35188,0.25542,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,3,action_direction_projection,0.94915,0.93333,0.96552,0.50000,0.00000,0.13216,1,0,0.09839,0.22675,0.83266,0.04266,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,3,rigid_scene_flow_cluster,0.64444,0.47541,1.00000,1.00000,0.88889,0.76228,0,0,0.16000,0.26785,0.30746,0.28879,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,3,temporal_difference_mask,0.53704,0.36709,1.00000,1.00000,1.00000,0.79595,0,0,0.32357,0.41245,0.19780,0.31990,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,3,noncausal_flow_transformer_proxy,0.79452,0.65909,1.00000,1.00000,0.41667,0.52663,0,0,0.12504,0.20683,0.56830,0.15657,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,3,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.11799,0,0,0.07145,0.15129,0.86967,0.03990,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,3,causal_scene_flow_model,0.92063,0.85294,1.00000,1.00000,0.13889,0.40870,1,0,0.04561,0.11521,0.76115,0.05673,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,3,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,4,flow_magnitude_threshold,0.63492,0.48780,0.90909,0.00000,0.65625,0.45023,0,0,0.21448,0.31849,0.39714,0.23092,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,4,action_direction_projection,0.61111,0.44000,1.00000,1.00000,0.87500,0.47657,0,0,0.22948,0.37368,0.31659,0.28490,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,4,rigid_scene_flow_cluster,0.64706,0.47826,1.00000,1.00000,0.75000,0.46004,0,0,0.14323,0.26787,0.37840,0.24990,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,4,temporal_difference_mask,0.61538,0.46512,0.90909,0.00000,0.65625,0.45252,1,0,0.23981,0.37423,0.38323,0.23092,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,4,noncausal_flow_transformer_proxy,0.65672,0.48889,1.00000,1.00000,0.71875,0.45326,1,0,0.14114,0.25278,0.39459,0.24115,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,4,learned_correlation_classifier,0.83019,0.70968,1.00000,1.00000,0.28125,0.27949,1,0,0.11118,0.23569,0.65590,0.11865,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,4,causal_scene_flow_model,0.81481,0.68750,1.00000,1.00000,0.31250,0.30459,1,0,0.09495,0.22844,0.64888,0.09173,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,4,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,5,flow_magnitude_threshold,0.70423,0.56818,0.92593,0.00000,0.70370,0.39688,0,1,0.20202,0.28073,0.43770,0.24286,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,5,action_direction_projection,0.73973,0.58696,1.00000,1.00000,0.70370,0.39161,1,0,0.19995,0.32575,0.46308,0.23694,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,5,rigid_scene_flow_cluster,0.70130,0.54000,1.00000,1.00000,0.85185,0.41833,0,0,0.12898,0.23108,0.39202,0.27842,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,5,temporal_difference_mask,0.69333,0.54167,0.96296,0.50000,0.81481,0.41296,0,0,0.21552,0.31906,0.39736,0.27101,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,5,noncausal_flow_transformer_proxy,0.75000,0.60000,1.00000,1.00000,0.66667,0.36695,0,0,0.12587,0.20317,0.48311,0.22657,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,5,learned_correlation_classifier,0.94737,0.90000,1.00000,1.00000,0.11111,0.14933,0,0,0.09432,0.18901,0.79858,0.07101,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,5,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.18469,1,0,0.06310,0.16974,0.87800,0.02873,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,5,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00219,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,6,flow_magnitude_threshold,0.56250,0.40909,0.90000,0.00000,0.68421,0.74019,0,0,0.25660,0.36103,0.30962,0.23948,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,6,action_direction_projection,0.65574,0.48780,1.00000,1.00000,0.55263,0.68243,0,0,0.15138,0.31793,0.41750,0.19464,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,6,rigid_scene_flow_cluster,0.54795,0.37736,1.00000,1.00000,0.86842,0.72128,0,1,0.17075,0.30375,0.24974,0.28306,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,6,temporal_difference_mask,0.53521,0.37255,0.95000,0.50000,0.84211,0.72071,0,1,0.29141,0.40803,0.24826,0.27969,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,6,noncausal_flow_transformer_proxy,0.68966,0.52632,1.00000,1.00000,0.47368,0.54046,1,1,0.14087,0.26337,0.47755,0.17253,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,6,learned_correlation_classifier,0.88889,0.80000,1.00000,1.00000,0.13158,0.25964,0,0,0.09404,0.21960,0.74088,0.07674,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,6,causal_scene_flow_model,0.80000,0.66667,1.00000,1.00000,0.26316,0.39504,1,0,0.08091,0.21357,0.64328,0.08178,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,6,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,7,flow_magnitude_threshold,0.64615,0.48837,0.95455,0.50000,0.59459,0.90350,0,0,0.22819,0.30877,0.37694,0.21002,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,7,action_direction_projection,1.00000,1.00000,1.00000,1.00000,0.00000,0.14155,1,0,0.07739,0.20584,0.86731,0.03990,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,7,rigid_scene_flow_cluster,0.59459,0.42308,1.00000,1.00000,0.81081,0.91975,0,0,0.15705,0.27451,0.27868,0.26693,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,7,temporal_difference_mask,0.64615,0.48837,0.95455,0.50000,0.59459,0.90350,0,0,0.21910,0.34226,0.37694,0.21002,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,7,noncausal_flow_transformer_proxy,0.91667,0.84615,1.00000,1.00000,0.10811,0.40051,1,0,0.12174,0.21860,0.75281,0.07017,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,7,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.14155,1,0,0.07435,0.17046,0.86731,0.03990,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,7,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.29111,0,0,0.04102,0.14588,0.86736,0.02873,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,7,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,8,flow_magnitude_threshold,0.62295,0.47500,0.90476,0.00000,0.72414,0.96106,0,0,0.21549,0.32333,0.31867,0.25028,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,8,action_direction_projection,0.89362,0.80769,1.00000,1.00000,0.00000,0.27225,0,0,0.10854,0.23510,0.77977,0.03990,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,8,rigid_scene_flow_cluster,0.63636,0.46667,1.00000,1.00000,0.82759,0.95393,0,0,0.13380,0.26083,0.29980,0.27162,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,8,temporal_difference_mask,0.64615,0.47727,1.00000,1.00000,0.79310,0.96160,0,1,0.23311,0.35068,0.31555,0.26197,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,8,noncausal_flow_transformer_proxy,0.72414,0.56757,1.00000,1.00000,0.55172,0.86674,1,0,0.12996,0.24505,0.44721,0.19438,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,8,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.13351,1,0,0.07558,0.19521,0.86812,0.03990,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,8,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.15867,1,0,0.05170,0.17668,0.88060,0.02873,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,8,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,9,flow_magnitude_threshold,0.60606,0.44444,0.95238,0.50000,0.62500,0.67472,0,0,0.24431,0.34977,0.36324,0.21871,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,9,action_direction_projection,0.52500,0.35593,1.00000,1.00000,0.95000,0.64170,0,1,0.20799,0.37774,0.21880,0.30590,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,9,rigid_scene_flow_cluster,0.56757,0.39623,1.00000,1.00000,0.80000,0.64952,0,0,0.16679,0.29758,0.28981,0.26390,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,9,temporal_difference_mask,0.56338,0.40000,0.95238,0.50000,0.75000,0.65346,0,0,0.25045,0.37498,0.30049,0.25371,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,9,noncausal_flow_transformer_proxy,0.73684,0.58333,1.00000,1.00000,0.37500,0.41920,1,0,0.13309,0.24527,0.55034,0.14490,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,9,learned_correlation_classifier,0.80769,0.67742,1.00000,1.00000,0.25000,0.29967,1,0,0.10210,0.21445,0.64689,0.10990,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,9,causal_scene_flow_model,0.82353,0.70000,1.00000,1.00000,0.22500,0.55565,1,0,0.06421,0.13672,0.65437,0.07409,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,9,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,10,flow_magnitude_threshold,0.68421,0.54167,0.92857,0.00000,0.57895,0.88747,1,0,0.22755,0.27948,0.40956,0.20772,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,10,action_direction_projection,0.90323,0.82353,1.00000,1.00000,0.15789,0.24437,0,0,0.08901,0.19039,0.74508,0.08411,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,10,rigid_scene_flow_cluster,0.65882,0.49123,1.00000,1.00000,0.76316,0.86227,1,0,0.15502,0.25201,0.34273,0.25358,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,10,temporal_difference_mask,0.67470,0.50909,1.00000,1.00000,0.71053,0.86509,1,0,0.24524,0.32833,0.36830,0.23885,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,10,noncausal_flow_transformer_proxy,0.80000,0.66667,1.00000,1.00000,0.36842,0.49751,0,1,0.13214,0.19917,0.58856,0.14306,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,10,learned_correlation_classifier,0.87500,0.77778,1.00000,1.00000,0.21053,0.28445,1,0,0.08711,0.15995,0.70658,0.09885,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,10,causal_scene_flow_model,0.77778,0.63636,1.00000,1.00000,0.42105,0.41735,0,0,0.08891,0.17952,0.58128,0.11361,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,10,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00208,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,11,flow_magnitude_threshold,0.63014,0.47917,0.92000,0.00000,0.60976,0.94982,1,0,0.26632,0.30083,0.35685,0.21703,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,11,action_direction_projection,0.73016,0.60526,0.92000,0.00000,0.36585,0.31213,1,1,0.13279,0.25247,0.55893,0.14874,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,11,rigid_scene_flow_cluster,0.58824,0.41667,1.00000,1.00000,0.85366,0.86826,0,0,0.17649,0.27238,0.26738,0.27892,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,11,temporal_difference_mask,0.56790,0.41071,0.92000,0.00000,0.80488,0.88035,0,0,0.27078,0.33873,0.26560,0.27167,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,11,noncausal_flow_transformer_proxy,0.75758,0.60976,1.00000,1.00000,0.39024,0.49465,1,1,0.14460,0.21624,0.55304,0.14917,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,11,learned_correlation_classifier,0.80645,0.67568,1.00000,1.00000,0.29268,0.30719,0,0,0.09746,0.17050,0.63331,0.12185,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,11,causal_scene_flow_model,0.76923,0.62500,1.00000,1.00000,0.36585,0.56634,1,0,0.08403,0.16498,0.57586,0.10248,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,11,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00240,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,12,flow_magnitude_threshold,0.56716,0.41304,0.90476,0.00000,0.61364,1.09180,1,1,0.26749,0.36302,0.30666,0.21934,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,12,action_direction_projection,0.90909,0.86957,0.95238,0.50000,0.06818,0.22551,0,0,0.08844,0.19457,0.77619,0.06280,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,12,rigid_scene_flow_cluster,0.55263,0.38182,1.00000,1.00000,0.77273,1.06529,0,0,0.18646,0.31637,0.25195,0.25626,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,12,temporal_difference_mask,0.58824,0.42553,0.95238,0.50000,0.61364,1.08640,1,0,0.28159,0.39537,0.32141,0.21553,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,12,noncausal_flow_transformer_proxy,0.71186,0.55263,1.00000,1.00000,0.38636,0.76531,0,0,0.14569,0.26377,0.49506,0.14808,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,12,learned_correlation_classifier,0.91304,0.84000,1.00000,1.00000,0.09091,0.28494,0,0,0.08712,0.20224,0.76665,0.06535,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,12,causal_scene_flow_model,0.72414,0.56757,1.00000,1.00000,0.36364,0.22414,1,0,0.10907,0.23495,0.57913,0.10204,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,12,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,13,flow_magnitude_threshold,0.64865,0.50000,0.92308,0.00000,0.63158,0.67670,1,0,0.23665,0.32316,0.39101,0.22290,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,13,action_direction_projection,0.98113,0.96296,1.00000,1.00000,0.02632,0.14424,0,0,0.11924,0.26958,0.84647,0.04727,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,13,rigid_scene_flow_cluster,0.61905,0.44828,1.00000,1.00000,0.84211,0.69003,0,0,0.15976,0.27531,0.31001,0.27569,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,13,temporal_difference_mask,0.47525,0.32000,0.92308,0.00000,1.00000,0.74719,0,0,0.29515,0.40456,0.15942,0.32605,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,13,noncausal_flow_transformer_proxy,0.82540,0.70270,1.00000,1.00000,0.28947,0.37087,1,0,0.12904,0.21960,0.64111,0.12095,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,13,learned_correlation_classifier,0.94545,0.89655,1.00000,1.00000,0.07895,0.16743,1,0,0.08143,0.17507,0.80444,0.06201,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,13,causal_scene_flow_model,0.82540,0.70270,1.00000,1.00000,0.28947,0.47168,0,0,0.06305,0.15589,0.64603,0.08709,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,13,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00229,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,14,flow_magnitude_threshold,0.60714,0.45946,0.89474,0.00000,0.60606,1.01834,1,1,0.22560,0.32847,0.33677,0.21802,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,14,action_direction_projection,0.83721,0.75000,0.94737,0.50000,0.18182,0.30497,1,0,0.09757,0.22587,0.68611,0.09502,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,14,rigid_scene_flow_cluster,0.58462,0.41304,1.00000,1.00000,0.81818,0.97249,1,1,0.15226,0.28096,0.26436,0.26899,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,14,temporal_difference_mask,0.59016,0.42857,0.94737,0.50000,0.72727,0.98528,0,0,0.24582,0.36566,0.29242,0.24775,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,14,noncausal_flow_transformer_proxy,0.71698,0.55882,1.00000,1.00000,0.45455,0.71311,0,1,0.13144,0.24979,0.48477,0.16717,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,14,learned_correlation_classifier,0.84444,0.73077,1.00000,1.00000,0.21212,0.36022,0,0,0.08802,0.20593,0.67716,0.09929,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,14,causal_scene_flow_model,0.74510,0.59375,1.00000,1.00000,0.39394,0.18969,0,0,0.11017,0.24049,0.58876,0.10815,0.55000,0.08000,0.12000,0.14000
passive_conveyor,0,14,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00302,0.96147,0.00998,0.55000,0.08000,0.12000,0.14000
